match_id,batting_team,over,ball,batter,bowler,batter_runs,extras,total_runs
335987,Rajasthan Royals,8,5,DS Lehmann,JR Hopes,4,0,4
335987,Rajasthan Royals,8,6,DS Lehmann,JR Hopes,0,0,0
335987,Rajasthan Royals,9,1,SR Watson,IK Pathan,4,0,4
335987,Rajasthan Royals,9,2,SR Watson,IK Pathan,1,0,1
335987,Rajasthan Royals,9,3,DS Lehmann,IK Pathan,1,0,1
335987,Rajasthan Royals,9,4,SR Watson,IK Pathan,4,0,4
335987,Rajasthan Royals,9,5,SR Watson,IK Pathan,1,0,1
335987,Rajasthan Royals,9,6,DS Lehmann,IK Pathan,0,0,0
335987,Rajasthan Royals,10,1,SR Watson,PP Chawla,1,0,1
335987,Rajasthan Royals,10,2,DS Lehmann,PP Chawla,4,0,4
335987,Rajasthan Royals,10,3,DS Lehmann,PP Chawla,1,0,1
335987,Rajasthan Royals,10,4,SR Watson,PP Chawla,0,0,0
335987,Rajasthan Royals,10,5,SR Watson,PP Chawla,6,0,6
335987,Rajasthan Royals,10,6,SR Watson,PP Chawla,0,0,0
335987,Rajasthan Royals,11,1,DS Lehmann,IK Pathan,0,0,0
335987,Rajasthan Royals,11,2,DS Lehmann,IK Pathan,0,0,0
335987,Rajasthan Royals,11,3,RA Jadeja,IK Pathan,0,1,1
335987,Rajasthan Royals,11,4,RA Jadeja,IK Pathan,0,0,0
335987,Rajasthan Royals,11,5,RA Jadeja,IK Pathan,0,0,0
335987,Rajasthan Royals,11,6,RA Jadeja,IK Pathan,1,0,1
335987,Rajasthan Royals,11,7,SR Watson,IK Pathan,1,0,1
335987,Rajasthan Royals,12,1,SR Watson,WA Mota,1,0,1
335987,Rajasthan Royals,12,2,RA Jadeja,WA Mota,1,0,1
335987,Rajasthan Royals,12,3,SR Watson,WA Mota,2,0,2
335987,Rajasthan Royals,12,4,SR Watson,WA Mota,6,0,6
335987,Rajasthan Royals,12,5,SR Watson,WA Mota,2,0,2
335987,Rajasthan Royals,12,6,SR Watson,WA Mota,0,0,0
335987,Rajasthan Royals,13,1,RA Jadeja,S Sreesanth,0,0,0
335987,Rajasthan Royals,13,2,RA Jadeja,S Sreesanth,4,0,4
335987,Rajasthan Royals,13,3,RA Jadeja,S Sreesanth,1,0,1
335987,Rajasthan Royals,13,4,SR Watson,S Sreesanth,1,0,1
335987,Rajasthan Royals,13,5,RA Jadeja,S Sreesanth,4,0,4
335987,Rajasthan Royals,13,6,RA Jadeja,S Sreesanth,0,1,1
335987,Rajasthan Royals,13,7,RA Jadeja,S Sreesanth,2,0,2
335987,Rajasthan Royals,14,1,SR Watson,PP Chawla,4,0,4
335987,Rajasthan Royals,14,2,SR Watson,PP Chawla,1,0,1
335987,Rajasthan Royals,14,3,RA Jadeja,PP Chawla,4,0,4
335987,Rajasthan Royals,14,4,RA Jadeja,PP Chawla,0,0,0
335987,Rajasthan Royals,14,5,RA Jadeja,PP Chawla,6,0,6
335987,Rajasthan Royals,14,6,RA Jadeja,PP Chawla,0,0,0
335987,Rajasthan Royals,15,1,SR Watson,B Lee,1,0,1
335987,Rajasthan Royals,15,2,RA Jadeja,B Lee,4,0,4
335987,Rajasthan Royals,15,3,RA Jadeja,B Lee,0,0,0
335987,Rajasthan Royals,15,4,RA Jadeja,B Lee,0,0,0
335987,Rajasthan Royals,15,5,RA Jadeja,B Lee,4,0,4
335987,Rajasthan Royals,15,6,RA Jadeja,B Lee,1,0,1
335987,Rajasthan Royals,16,1,RA Jadeja,IK Pathan,0,0,0
335987,Rajasthan Royals,16,2,RA Jadeja,IK Pathan,0,0,0
335987,Rajasthan Royals,16,3,RA Jadeja,IK Pathan,0,0,0
335987,Rajasthan Royals,16,4,RA Jadeja,IK Pathan,1,0,1
335987,Rajasthan Royals,16,5,SR Watson,IK Pathan,0,0,0
335987,Rajasthan Royals,16,6,SR Watson,IK Pathan,1,0,1
335987,Rajasthan Royals,17,1,SR Watson,JR Hopes,1,0,1
335987,Rajasthan Royals,17,2,RA Jadeja,JR Hopes,0,1,1
335987,Rajasthan Royals,17,3,RA Jadeja,JR Hopes,2,0,2
335987,Rajasthan Royals,17,4,RA Jadeja,JR Hopes,1,0,1
335987,Rajasthan Royals,17,5,SR Watson,JR Hopes,2,0,2
335987,Rajasthan Royals,17,6,SR Watson,JR Hopes,2,0,2
335987,Rajasthan Royals,17,7,SR Watson,JR Hopes,1,0,1
335987,Rajasthan Royals,18,1,SR Watson,S Sreesanth,4,0,4
335986,Deccan Chargers,0,1,AC Gilchrist,AB Dinda,1,0,1
335986,Deccan Chargers,0,2,Y Venugopal Rao,AB Dinda,0,1,1
335986,Deccan Chargers,0,3,Y Venugopal Rao,AB Dinda,2,0,2
335986,Deccan Chargers,0,4,Y Venugopal Rao,AB Dinda,0,0,0
335986,Deccan Chargers,0,5,Y Venugopal Rao,AB Dinda,0,0,0
335986,Deccan Chargers,0,6,Y Venugopal Rao,AB Dinda,0,0,0
335986,Deccan Chargers,0,7,Y Venugopal Rao,AB Dinda,5,0,5
335986,Deccan Chargers,1,1,Y Venugopal Rao,I Sharma,0,1,1
335986,Deccan Chargers,1,2,AC Gilchrist,I Sharma,1,0,1
335986,Deccan Chargers,1,3,Y Venugopal Rao,I Sharma,0,0,0
335986,Deccan Chargers,1,4,Y Venugopal Rao,I Sharma,1,0,1
335986,Deccan Chargers,1,5,AC Gilchrist,I Sharma,0,1,1
335986,Deccan Chargers,1,6,AC Gilchrist,I Sharma,0,0,0
335986,Deccan Chargers,1,7,AC Gilchrist,I Sharma,0,1,1
335986,Deccan Chargers,1,8,AC Gilchrist,I Sharma,0,0,0
335986,Deccan Chargers,2,1,Y Venugopal Rao,AB Dinda,1,0,1
335986,Deccan Chargers,2,2,AC Gilchrist,AB Dinda,0,0,0
335986,Deccan Chargers,2,3,AC Gilchrist,AB Dinda,0,0,0
335986,Deccan Chargers,2,4,AC Gilchrist,AB Dinda,1,0,1
335986,Deccan Chargers,2,5,Y Venugopal Rao,AB Dinda,4,0,4
335986,Deccan Chargers,2,6,Y Venugopal Rao,AB Dinda,1,0,1
335986,Deccan Chargers,3,1,Y Venugopal Rao,I Sharma,0,0,0
335986,Deccan Chargers,3,2,Y Venugopal Rao,I Sharma,0,0,0
335986,Deccan Chargers,3,3,VVS Laxman,I Sharma,0,0,0
335986,Deccan Chargers,3,4,VVS Laxman,I Sharma,0,0,0
335986,Deccan Chargers,3,5,VVS Laxman,I Sharma,0,0,0
335986,Deccan Chargers,3,6,VVS Laxman,I Sharma,0,0,0
335986,Deccan Chargers,4,1,AC Gilchrist,AB Dinda,1,0,1
335986,Deccan Chargers,4,2,VVS Laxman,AB Dinda,0,0,0
335986,Deccan Chargers,4,3,VVS Laxman,AB Dinda,0,0,0
335986,Deccan Chargers,4,4,AC Gilchrist,AB Dinda,1,0,1
335986,Deccan Chargers,4,5,A Symonds,AB Dinda,0,0,0
335986,Deccan Chargers,4,6,A Symonds,AB Dinda,0,0,0
335986,Deccan Chargers,5,1,AC Gilchrist,AB Agarkar,6,0,6
335986,Deccan Chargers,5,2,AC Gilchrist,AB Agarkar,0,0,0
335986,Deccan Chargers,5,3,AC Gilchrist,AB Agarkar,6,0,6
335986,Deccan Chargers,5,4,AC Gilchrist,AB Agarkar,4,0,4
335986,Deccan Chargers,5,5,AC Gilchrist,AB Agarkar,0,0,0
335986,Deccan Chargers,5,6,AC Gilchrist,AB Agarkar,0,0,0
335986,Deccan Chargers,6,1,A Symonds,M Kartik,1,0,1
335986,Deccan Chargers,6,2,AC Gilchrist,M Kartik,0,0,0
335986,Deccan Chargers,6,3,AC Gilchrist,M Kartik,1,0,1
335986,Deccan Chargers,6,4,A Symonds,M Kartik,4,0,4
335986,Deccan Chargers,6,5,A Symonds,M Kartik,0,0,0
335986,Deccan Chargers,6,6,A Symonds,M Kartik,0,0,0
335986,Deccan Chargers,7,1,AC Gilchrist,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,7,2,AC Gilchrist,Mohammad Hafeez,0,1,1
335986,Deccan Chargers,7,3,AC Gilchrist,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,7,4,AC Gilchrist,Mohammad Hafeez,1,0,1
335986,Deccan Chargers,7,5,A Symonds,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,7,6,A Symonds,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,7,7,A Symonds,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,8,1,AC Gilchrist,M Kartik,0,0,0
335986,Deccan Chargers,8,2,RG Sharma,M Kartik,0,0,0
335986,Deccan Chargers,8,3,RG Sharma,M Kartik,0,0,0
335986,Deccan Chargers,8,4,RG Sharma,M Kartik,0,0,0
335986,Deccan Chargers,8,5,SB Styris,M Kartik,0,0,0
335986,Deccan Chargers,8,6,SB Styris,M Kartik,1,0,1
335986,Deccan Chargers,9,1,SB Styris,Mohammad Hafeez,1,0,1
335986,Deccan Chargers,9,2,A Symonds,Mohammad Hafeez,1,0,1
335986,Deccan Chargers,9,3,SB Styris,Mohammad Hafeez,0,1,1
335986,Deccan Chargers,9,4,A Symonds,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,9,5,A Symonds,Mohammad Hafeez,0,1,1
335986,Deccan Chargers,9,6,SB Styris,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,10,1,A Symonds,M Kartik,0,0,0
335986,Deccan Chargers,10,2,A Symonds,M Kartik,0,0,0
335986,Deccan Chargers,10,3,A Symonds,M Kartik,0,0,0
335986,Deccan Chargers,10,4,A Symonds,M Kartik,0,0,0
335986,Deccan Chargers,10,5,A Symonds,M Kartik,1,0,1
335986,Deccan Chargers,10,6,SB Styris,M Kartik,4,0,4
335986,Deccan Chargers,11,1,A Symonds,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,11,2,A Symonds,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,11,3,A Symonds,Mohammad Hafeez,1,0,1
335986,Deccan Chargers,11,4,SB Styris,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,11,5,AS Yadav,Mohammad Hafeez,1,0,1
335986,Deccan Chargers,11,6,A Symonds,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,12,1,AS Yadav,DJ Hussey,1,0,1
335986,Deccan Chargers,12,2,A Symonds,DJ Hussey,1,0,1
335986,Deccan Chargers,12,3,AS Yadav,DJ Hussey,0,0,0
335986,Deccan Chargers,12,4,AS Yadav,DJ Hussey,1,0,1
335986,Deccan Chargers,12,5,A Symonds,DJ Hussey,0,0,0
335986,Deccan Chargers,12,6,A Symonds,DJ Hussey,0,0,0
335986,Deccan Chargers,13,1,AS Yadav,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,13,2,AS Yadav,Mohammad Hafeez,0,1,1
335986,Deccan Chargers,13,3,A Symonds,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,13,4,A Symonds,Mohammad Hafeez,0,0,0
335986,Deccan Chargers,13,5,A Symonds,Mohammad Hafeez,1,0,1
335986,Deccan Chargers,13,6,AS Yadav,Mohammad Hafeez,1,0,1
335986,Deccan Chargers,14,1,AS Yadav,DJ Hussey,6,0,6
335986,Deccan Chargers,14,2,AS Yadav,DJ Hussey,0,0,0
335986,Deccan Chargers,14,3,AS Yadav,DJ Hussey,0,0,0
335986,Deccan Chargers,14,4,A Symonds,DJ Hussey,1,0,1
335986,Deccan Chargers,14,5,SB Bangar,DJ Hussey,1,0,1
335986,Deccan Chargers,14,6,A Symonds,DJ Hussey,4,0,4
335986,Deccan Chargers,15,1,SB Bangar,I Sharma,0,0,0
335986,Deccan Chargers,15,2,SB Bangar,I Sharma,1,0,1
335986,Deccan Chargers,15,3,A Symonds,I Sharma,0,0,0
335986,Deccan Chargers,15,4,A Symonds,I Sharma,0,0,0
335986,Deccan Chargers,15,5,A Symonds,I Sharma,0,1,1
335986,Deccan Chargers,15,6,A Symonds,I Sharma,2,0,2
335986,Deccan Chargers,15,7,A Symonds,I Sharma,1,0,1
335986,Deccan Chargers,16,1,A Symonds,DJ Hussey,0,0,0
335986,Deccan Chargers,16,2,A Symonds,DJ Hussey,0,1,1
335986,Deccan Chargers,16,3,A Symonds,DJ Hussey,6,0,6
335986,Deccan Chargers,16,4,A Symonds,DJ Hussey,6,0,6
335986,Deccan Chargers,16,5,A Symonds,DJ Hussey,1,0,1
335986,Deccan Chargers,16,6,SB Bangar,DJ Hussey,6,0,6
335986,Deccan Chargers,16,7,SB Bangar,DJ Hussey,0,0,0
335986,Deccan Chargers,17,1,A Symonds,AB Agarkar,1,0,1
335986,Deccan Chargers,17,2,SB Bangar,AB Agarkar,0,0,0
335986,Deccan Chargers,17,3,SB Bangar,AB Agarkar,1,0,1
335986,Deccan Chargers,17,4,A Symonds,AB Agarkar,0,0,0
335986,Deccan Chargers,17,5,SB Bangar,AB Agarkar,1,0,1
335986,Deccan Chargers,17,6,WPUJC Vaas,AB Agarkar,0,0,0
335986,Deccan Chargers,18,1,RP Singh,M Kartik,1,0,1
335986,Deccan Chargers,18,2,SB Bangar,M Kartik,4,0,4
335986,Deccan Chargers,18,3,SB Bangar,M Kartik,0,0,0
335986,Deccan Chargers,18,4,RP Singh,M Kartik,0,0,0
335986,Kolkata Knight Riders,0,1,WP Saha,WPUJC Vaas,1,0,1
335986,Kolkata Knight Riders,0,2,BB McCullum,WPUJC Vaas,4,0,4
335986,Kolkata Knight Riders,0,3,BB McCullum,WPUJC Vaas,0,0,0
335986,Kolkata Knight Riders,0,4,BB McCullum,WPUJC Vaas,1,0,1
335986,Kolkata Knight Riders,0,5,WP Saha,WPUJC Vaas,0,0,0
335986,Kolkata Knight Riders,0,6,WP Saha,WPUJC Vaas,0,0,0
335986,Kolkata Knight Riders,1,1,BB McCullum,RP Singh,0,0,0
335986,Kolkata Knight Riders,1,2,BB McCullum,RP Singh,0,0,0
335986,Kolkata Knight Riders,1,3,WP Saha,RP Singh,0,0,0
335986,Kolkata Knight Riders,1,4,WP Saha,RP Singh,2,0,2
335986,Kolkata Knight Riders,1,5,WP Saha,RP Singh,0,4,4
335986,Kolkata Knight Riders,1,6,WP Saha,RP Singh,4,0,4
335986,Kolkata Knight Riders,2,1,RT Ponting,WPUJC Vaas,0,0,0
335986,Kolkata Knight Riders,2,2,SC Ganguly,WPUJC Vaas,0,0,0
335986,Kolkata Knight Riders,2,3,SC Ganguly,WPUJC Vaas,0,1,1
335986,Kolkata Knight Riders,2,4,WP Saha,WPUJC Vaas,0,0,0
335986,Kolkata Knight Riders,2,5,WP Saha,WPUJC Vaas,0,0,0
335986,Kolkata Knight Riders,2,6,WP Saha,WPUJC Vaas,1,0,1
335986,Kolkata Knight Riders,3,1,WP Saha,RP Singh,0,0,0
335986,Kolkata Knight Riders,3,2,WP Saha,RP Singh,0,0,0
335986,Kolkata Knight Riders,3,3,WP Saha,RP Singh,1,0,1
335986,Kolkata Knight Riders,3,4,SC Ganguly,RP Singh,1,0,1
335986,Kolkata Knight Riders,3,5,WP Saha,RP Singh,0,0,0
335986,Kolkata Knight Riders,3,6,WP Saha,RP Singh,1,0,1
335986,Kolkata Knight Riders,4,1,WP Saha,WPUJC Vaas,0,0,0
335986,Kolkata Knight Riders,4,2,WP Saha,WPUJC Vaas,0,0,0
335986,Kolkata Knight Riders,4,3,DJ Hussey,WPUJC Vaas,0,0,0
335986,Kolkata Knight Riders,4,4,DJ Hussey,WPUJC Vaas,1,0,1
335986,Kolkata Knight Riders,4,5,SC Ganguly,WPUJC Vaas,0,0,0
335986,Kolkata Knight Riders,4,6,SC Ganguly,WPUJC Vaas,1,0,1
335986,Kolkata Knight Riders,5,1,SC Ganguly,SB Styris,1,0,1
335986,Kolkata Knight Riders,5,2,DJ Hussey,SB Styris,0,0,0
335986,Kolkata Knight Riders,5,3,DJ Hussey,SB Styris,0,0,0
335986,Kolkata Knight Riders,5,4,DJ Hussey,SB Styris,0,0,0
335986,Kolkata Knight Riders,5,5,DJ Hussey,SB Styris,1,0,1
335986,Kolkata Knight Riders,5,6,SC Ganguly,SB Styris,1,0,1
335986,Kolkata Knight Riders,6,1,SC Ganguly,SB Bangar,0,0,0
335986,Kolkata Knight Riders,6,2,SC Ganguly,SB Bangar,0,0,0
335986,Kolkata Knight Riders,6,3,SC Ganguly,SB Bangar,0,0,0
335986,Kolkata Knight Riders,6,4,SC Ganguly,SB Bangar,0,5,5
335986,Kolkata Knight Riders,6,5,SC Ganguly,SB Bangar,0,0,0
335986,Kolkata Knight Riders,6,6,SC Ganguly,SB Bangar,1,0,1
335986,Kolkata Knight Riders,6,7,DJ Hussey,SB Bangar,1,0,1
335986,Kolkata Knight Riders,7,1,DJ Hussey,SB Styris,0,0,0
335986,Kolkata Knight Riders,7,2,DJ Hussey,SB Styris,1,0,1
335986,Kolkata Knight Riders,7,3,SC Ganguly,SB Styris,0,0,0
335986,Kolkata Knight Riders,7,4,SC Ganguly,SB Styris,0,0,0
335986,Kolkata Knight Riders,7,5,SC Ganguly,SB Styris,0,0,0
335986,Kolkata Knight Riders,7,6,SC Ganguly,SB Styris,0,0,0
335986,Kolkata Knight Riders,8,1,DJ Hussey,SB Bangar,0,0,0
335986,Kolkata Knight Riders,8,2,DJ Hussey,SB Bangar,0,0,0
335986,Kolkata Knight Riders,8,3,DJ Hussey,SB Bangar,0,0,0
335986,Kolkata Knight Riders,8,4,DJ Hussey,SB Bangar,0,1,1
335986,Kolkata Knight Riders,8,5,DJ Hussey,SB Bangar,0,0,0
335986,Kolkata Knight Riders,8,6,DJ Hussey,SB Bangar,0,0,0
335986,Kolkata Knight Riders,8,7,DJ Hussey,SB Bangar,0,0,0
335986,Kolkata Knight Riders,9,1,SC Ganguly,SB Styris,2,0,2
335986,Kolkata Knight Riders,9,2,SC Ganguly,SB Styris,0,0,0
335986,Kolkata Knight Riders,9,3,SC Ganguly,SB Styris,0,1,1
335986,Kolkata Knight Riders,9,4,SC Ganguly,SB Styris,0,0,0
335986,Kolkata Knight Riders,9,5,SC Ganguly,SB Styris,0,0,0
335986,Kolkata Knight Riders,9,6,SC Ganguly,SB Styris,0,0,0
335986,Kolkata Knight Riders,9,7,SC Ganguly,SB Styris,0,0,0
335986,Kolkata Knight Riders,10,1,DJ Hussey,SB Bangar,0,0,0
335986,Kolkata Knight Riders,10,2,DJ Hussey,SB Bangar,0,0,0
335986,Kolkata Knight Riders,10,3,DJ Hussey,SB Bangar,6,0,6
335986,Kolkata Knight Riders,10,4,DJ Hussey,SB Bangar,0,0,0
335986,Kolkata Knight Riders,10,5,DJ Hussey,SB Bangar,1,0,1
335986,Kolkata Knight Riders,10,6,SC Ganguly,SB Bangar,4,0,4
335986,Kolkata Knight Riders,11,1,DJ Hussey,A Symonds,0,0,0
335986,Kolkata Knight Riders,11,2,DJ Hussey,A Symonds,0,4,4
335986,Kolkata Knight Riders,11,3,DJ Hussey,A Symonds,1,0,1
335986,Kolkata Knight Riders,11,4,SC Ganguly,A Symonds,0,1,1
335986,Kolkata Knight Riders,11,5,SC Ganguly,A Symonds,0,5,5
335986,Kolkata Knight Riders,11,6,SC Ganguly,A Symonds,1,0,1
335986,Kolkata Knight Riders,11,7,DJ Hussey,A Symonds,1,0,1
335986,Kolkata Knight Riders,11,8,SC Ganguly,A Symonds,0,1,1
335986,Kolkata Knight Riders,11,9,SC Ganguly,A Symonds,1,0,1
335986,Kolkata Knight Riders,12,1,SC Ganguly,PP Ojha,0,1,1
335986,Kolkata Knight Riders,12,2,SC Ganguly,PP Ojha,0,0,0
335986,Kolkata Knight Riders,12,3,SC Ganguly,PP Ojha,0,0,0
335986,Kolkata Knight Riders,12,4,SC Ganguly,PP Ojha,1,0,1
335986,Kolkata Knight Riders,12,5,DJ Hussey,PP Ojha,0,1,1
335986,Kolkata Knight Riders,12,6,DJ Hussey,PP Ojha,0,0,0
335986,Kolkata Knight Riders,12,7,DJ Hussey,PP Ojha,1,0,1
335986,Kolkata Knight Riders,12,8,SC Ganguly,PP Ojha,0,0,0
335986,Kolkata Knight Riders,13,1,DJ Hussey,A Symonds,1,0,1
335986,Kolkata Knight Riders,13,2,Mohammad Hafeez,A Symonds,0,0,0
335986,Kolkata Knight Riders,13,3,Mohammad Hafeez,A Symonds,0,0,0
335986,Kolkata Knight Riders,13,4,Mohammad Hafeez,A Symonds,1,0,1
335986,Kolkata Knight Riders,13,5,DJ Hussey,A Symonds,1,0,1
335986,Kolkata Knight Riders,13,6,Mohammad Hafeez,A Symonds,6,0,6
335986,Kolkata Knight Riders,14,1,DJ Hussey,PP Ojha,1,0,1
335986,Kolkata Knight Riders,14,2,Mohammad Hafeez,PP Ojha,0,0,0
335986,Kolkata Knight Riders,14,3,Mohammad Hafeez,PP Ojha,1,0,1
335986,Kolkata Knight Riders,14,4,DJ Hussey,PP Ojha,1,0,1
335986,Kolkata Knight Riders,14,5,Mohammad Hafeez,PP Ojha,0,1,1
335986,Kolkata Knight Riders,14,6,DJ Hussey,PP Ojha,0,0,0
335986,Kolkata Knight Riders,15,1,Mohammad Hafeez,RP Singh,0,0,0
335986,Kolkata Knight Riders,15,2,Mohammad Hafeez,RP Singh,1,0,1
335986,Kolkata Knight Riders,15,3,DJ Hussey,RP Singh,1,0,1
335986,Kolkata Knight Riders,15,4,Mohammad Hafeez,RP Singh,0,0,0
335986,Kolkata Knight Riders,15,5,Mohammad Hafeez,RP Singh,0,0,0
335986,Kolkata Knight Riders,15,6,Mohammad Hafeez,RP Singh,4,0,4
335986,Kolkata Knight Riders,16,1,DJ Hussey,PP Ojha,0,0,0
335986,Kolkata Knight Riders,16,2,DJ Hussey,PP Ojha,1,0,1
335986,Kolkata Knight Riders,16,3,Mohammad Hafeez,PP Ojha,0,0,0
335986,Kolkata Knight Riders,16,4,DJ Hussey,PP Ojha,1,0,1
335986,Kolkata Knight Riders,16,5,LR Shukla,PP Ojha,1,0,1
335986,Kolkata Knight Riders,16,6,DJ Hussey,PP Ojha,0,0,0
335986,Kolkata Knight Riders,17,1,LR Shukla,SB Styris,1,0,1
335986,Kolkata Knight Riders,17,2,DJ Hussey,SB Styris,1,0,1
335986,Kolkata Knight Riders,17,3,LR Shukla,SB Styris,0,1,1
335986,Kolkata Knight Riders,17,4,DJ Hussey,SB Styris,0,0,0
335986,Kolkata Knight Riders,17,5,DJ Hussey,SB Styris,6,0,6
335986,Kolkata Knight Riders,17,6,DJ Hussey,SB Styris,4,0,4
335986,Kolkata Knight Riders,18,1,LR Shukla,PP Ojha,1,0,1
335986,Kolkata Knight Riders,18,2,DJ Hussey,PP Ojha,0,1,1
335986,Kolkata Knight Riders,18,3,LR Shukla,PP Ojha,0,0,0
335986,Kolkata Knight Riders,18,4,LR Shukla,PP Ojha,1,0,1
335986,Kolkata Knight Riders,18,5,DJ Hussey,PP Ojha,0,0,0
335986,Kolkata Knight Riders,18,6,DJ Hussey,PP Ojha,6,0,6
335990,Deccan Chargers,0,1,AC Gilchrist,MM Patel,0,0,0
335990,Deccan Chargers,0,2,AC Gilchrist,MM Patel,4,0,4
335990,Deccan Chargers,0,3,AC Gilchrist,MM Patel,0,0,0
335990,Deccan Chargers,0,4,AC Gilchrist,MM Patel,0,0,0
335990,Deccan Chargers,0,5,AC Gilchrist,MM Patel,4,0,4
335990,Deccan Chargers,0,6,AC Gilchrist,MM Patel,4,0,4
335990,Deccan Chargers,1,1,VVS Laxman,SR Watson,1,0,1
335990,Deccan Chargers,1,2,AC Gilchrist,SR Watson,1,0,1
335990,Deccan Chargers,1,3,VVS Laxman,SR Watson,4,0,4
335990,Deccan Chargers,1,4,VVS Laxman,SR Watson,0,0,0
335990,Deccan Chargers,1,5,VVS Laxman,SR Watson,0,0,0
335990,Deccan Chargers,1,6,VVS Laxman,SR Watson,4,0,4
335990,Deccan Chargers,2,1,AC Gilchrist,YK Pathan,0,0,0
335990,Deccan Chargers,2,2,AC Gilchrist,YK Pathan,0,0,0
335990,Deccan Chargers,2,3,Shahid Afridi,YK Pathan,0,0,0
335990,Deccan Chargers,2,4,Shahid Afridi,YK Pathan,4,0,4
335990,Deccan Chargers,2,5,Shahid Afridi,YK Pathan,6,0,6
335990,Deccan Chargers,2,6,Shahid Afridi,YK Pathan,0,0,0
335990,Deccan Chargers,3,1,A Symonds,SR Watson,1,0,1
335990,Deccan Chargers,3,2,VVS Laxman,SR Watson,0,0,0
335990,Deccan Chargers,3,3,VVS Laxman,SR Watson,0,0,0
335990,Deccan Chargers,3,4,VVS Laxman,SR Watson,0,0,0
335990,Deccan Chargers,3,5,VVS Laxman,SR Watson,0,0,0
335990,Deccan Chargers,3,6,VVS Laxman,SR Watson,0,0,0
335990,Deccan Chargers,4,1,A Symonds,MM Patel,0,0,0
335990,Deccan Chargers,4,2,A Symonds,MM Patel,4,0,4
335990,Deccan Chargers,4,3,A Symonds,MM Patel,4,0,4
335990,Deccan Chargers,4,4,A Symonds,MM Patel,0,0,0
335990,Deccan Chargers,4,5,A Symonds,MM Patel,3,0,3
335990,Deccan Chargers,4,6,VVS Laxman,MM Patel,4,0,4
335990,Deccan Chargers,5,1,A Symonds,SR Watson,0,0,0
335990,Deccan Chargers,5,2,A Symonds,SR Watson,4,0,4
335990,Deccan Chargers,5,3,A Symonds,SR Watson,0,0,0
335990,Deccan Chargers,5,4,A Symonds,SR Watson,0,0,0
335990,Deccan Chargers,5,5,A Symonds,SR Watson,0,1,1
335990,Deccan Chargers,5,6,A Symonds,SR Watson,4,0,4
335990,Deccan Chargers,5,7,A Symonds,SR Watson,1,0,1
335990,Deccan Chargers,6,1,A Symonds,Pankaj Singh,0,0,0
335990,Deccan Chargers,6,2,A Symonds,Pankaj Singh,1,0,1
335990,Deccan Chargers,6,3,VVS Laxman,Pankaj Singh,0,0,0
335990,Deccan Chargers,6,4,VVS Laxman,Pankaj Singh,1,0,1
335990,Deccan Chargers,6,5,A Symonds,Pankaj Singh,0,0,0
335990,Deccan Chargers,6,6,A Symonds,Pankaj Singh,1,0,1
335990,Deccan Chargers,7,1,A Symonds,SK Trivedi,6,0,6
335990,Deccan Chargers,7,2,A Symonds,SK Trivedi,1,0,1
335990,Deccan Chargers,7,3,VVS Laxman,SK Trivedi,1,0,1
335990,Deccan Chargers,7,4,A Symonds,SK Trivedi,1,0,1
335990,Deccan Chargers,7,5,VVS Laxman,SK Trivedi,1,0,1
335990,Deccan Chargers,7,6,A Symonds,SK Trivedi,1,0,1
335990,Deccan Chargers,8,1,A Symonds,SK Warne,2,0,2
335990,Deccan Chargers,8,2,A Symonds,SK Warne,1,0,1
335990,Deccan Chargers,8,3,VVS Laxman,SK Warne,0,0,0
335990,Deccan Chargers,8,4,RG Sharma,SK Warne,1,0,1
335990,Deccan Chargers,8,5,A Symonds,SK Warne,1,0,1
335990,Deccan Chargers,8,6,RG Sharma,SK Warne,1,0,1
335990,Deccan Chargers,9,1,RG Sharma,SK Trivedi,1,0,1
335990,Deccan Chargers,9,2,A Symonds,SK Trivedi,4,0,4
335990,Deccan Chargers,9,3,A Symonds,SK Trivedi,0,0,0
335990,Deccan Chargers,9,4,A Symonds,SK Trivedi,1,0,1
335990,Deccan Chargers,9,5,RG Sharma,SK Trivedi,0,0,0
335990,Deccan Chargers,9,6,RG Sharma,SK Trivedi,1,0,1
335990,Deccan Chargers,10,1,RG Sharma,SK Warne,1,0,1
335990,Deccan Chargers,10,2,A Symonds,SK Warne,1,0,1
335990,Deccan Chargers,10,3,RG Sharma,SK Warne,0,0,0
335990,Deccan Chargers,10,4,RG Sharma,SK Warne,1,0,1
335990,Deccan Chargers,10,5,A Symonds,SK Warne,0,1,1
335990,Deccan Chargers,10,6,A Symonds,SK Warne,6,0,6
335990,Deccan Chargers,10,7,A Symonds,SK Warne,4,0,4
335990,Deccan Chargers,11,1,RG Sharma,D Salunkhe,0,0,0
